company_id,company_code,plant_code,storage_location,material_code,material_desc,material_uom,batch,quantity,material_type,material_group,material_group_desc,variety_type,variety,crop_type,crop_group,stl,odv,got,elisa,status,material_code_id
73503,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21709037,123,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73504,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21709038,115,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73505,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21709055,129,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73506,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21709056,116,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73507,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21709060,312,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73508,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21709069,449,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73509,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21709072,51,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73510,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21709078,304,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73511,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21709079,127,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73512,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21709086,76,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,,A,1,501
73513,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21709087,30,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73514,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21709088,58,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73515,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21709093,304,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73516,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21709095,168,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73517,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21709097,38,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73518,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21709098,24,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,,A,1,501
73519,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21709100,25,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73520,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21709101,84,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73521,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21709107,455,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73522,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21709109,78,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73523,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21709117,68,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73524,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21709119,122,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73525,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21709120,46,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73526,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21709122,98,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,,A,1,501
73527,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21709124,67,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73528,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21709125,99,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73529,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21709130,37,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73530,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21709175,122,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73531,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21709217,120,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73532,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21709225,25,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73533,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21709228,332,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73534,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21709230,49,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73535,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21709234,105,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73536,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21709239,63,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73537,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21709244,57,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,,A,1,501
73538,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21709247,448,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73539,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21709249,47,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73540,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21709355,174,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73541,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21709362,300,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73542,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21709364,87,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73543,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21709367,122,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73544,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21709371,293,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73545,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21709417,388,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73546,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21709446,44,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73547,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21709449,124,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73548,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21709451,61,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73549,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21709452,123,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73550,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21709454,134,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73551,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21709467,158,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73552,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21709468,142,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73553,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21709918,118,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73554,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21709934,113,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73555,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21709946,89,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73556,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21709954,67,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73557,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21710013,123,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73558,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21710017,124,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73559,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21710027,39,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,,A,1,501
73560,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21710029,60,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73561,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21710115,82,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73562,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21710314,80,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73563,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21710327,77,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73564,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21710489,51,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73565,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21710492,84,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73566,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21710504,105,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73567,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21710573,71,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73568,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21710591,77,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73569,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21711336,80,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73570,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21711340,73,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73571,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21711341,116,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73572,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21711350,77,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73573,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21711390,11,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73574,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21711546,21,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73575,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21711575,154,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73576,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21711576,79,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73577,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21711578,112,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73578,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21711580,117,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73579,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21711581,140,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73580,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21711582,163,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73581,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21711584,121,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73582,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21711585,62,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73583,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21711586,110,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73584,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21711589,143,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73585,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21711590,120,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73586,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21711592,138,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73587,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21711594,82,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73588,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21711602,23,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73589,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21711603,42,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73590,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21711604,133,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73591,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21711605,69,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73592,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21711628,69,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73593,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21711679,61,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73594,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21711766,542,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73595,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21711798,162,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73596,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21711893,120,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73597,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21711895,306,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73598,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21711896,213,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73599,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21712077,100,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73600,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21712235,399,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73601,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21712236,125,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73602,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21712237,115,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73603,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21712238,274,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73604,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21712239,121,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73605,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21712240,130,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73606,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21712241,328,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73607,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21712242,393,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73608,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21712243,239,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73609,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21712244,48,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73610,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21712245,274,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73611,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21712246,353,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73612,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21712247,22,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73613,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21712248,207,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73614,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21712249,367,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73615,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21712250,265,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73616,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21712253,80,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73617,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21712254,191,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73618,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21712255,157,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73619,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21712456,46,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73620,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21712458,111,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73621,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21712460,80,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73622,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21712461,44,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,,,1,501
73623,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21712462,114,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73624,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21712463,117,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73625,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21712464,108,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73626,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21712466,94,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73627,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21712469,8,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73628,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21712471,45,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73629,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21712472,34,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73630,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21712473,109,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73631,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21712483,40,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73632,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21712491,385,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73633,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21712495,31,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73634,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21712504,62,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73635,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21712592,18,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73636,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21712674,75,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73637,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21712677,26,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73638,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21712678,82,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,,A,1,501
73639,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21712680,115,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73640,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21719165,306,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,,1,501
73641,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21719214,185,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73642,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21719378,299,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73643,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21719650,83,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73644,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21719674,93,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
